Rainfall,Temperature,Humidity,N,P,K,Crop,Soil_Type,Yield
962.5051644788396,23.18779529298434,68.98043524099442,17.282945362288494,20.083033365596897,43.92382130648208,Sugarcane,Clay,4.701992556514519
1071.2480057141647,19.401650526869282,56.25862013582627,44.823898170088576,23.67119725115208,32.541480033623394,Rice,Clay,3.284535024285443
785.5979756839332,18.526592621395473,28.417742625853563,66.32399607470862,31.89328307292374,35.37675038639332,Maize,Sandy,5.019001486522648
1000.7065795784049,30.804133936892597,62.985812567205436,40.276024461751575,32.97244273380124,54.290939676794125,Sugarcane,Clay,4.933388687784063
872.3272050095268,22.661493993440544,86.3412220414991,43.378961758713245,18.107675349228707,34.75327331179391,Sugarcane,Loamy,6.886295317514101
670.9760490789752,26.73251940865358,78.89323103362389,50.39084132675289,40.53985771182876,38.470204077424704,Rice,Red,5.894290207630975
872.2791211016828,24.76539710560408,79.48096226886756,20.960042551799514,35.72006278300473,20.852918104420098,Rice,Clay,3.8950522020974137
1107.6073132931938,27.385204136115608,83.54196082709326,65.53771987194409,22.95271564389116,32.36396657178848,Rice,Clay,5.226964013573661
792.8347921780097,25.384109455301278,66.32986386442155,43.03493194634203,14.624152035508246,42.31431254250322,Maize,Sandy,4.522799270913669
1112.9287311628013,18.58503887905715,67.95973561108393,64.47785348633664,28.550954209185686,16.335515193905092,Sugarcane,Loamy,5.679750270516562
276.05097918205115,29.9813340972357,55.73522156848475,29.00450506714016,25.5405628613884,37.41014111738851,Wheat,Clay,2.1439466069890796
964.3805008750447,22.531217084193436,60.25890715959425,67.27092883836737,31.13140457053023,36.20949287173767,Wheat,Red,4.605901208452164
817.4094136476342,17.217090506701247,74.23656724656712,51.627332410521745,26.368833388444337,35.49544946704927,Sugarcane,Red,5.7748891199506796
740.1985299068265,22.859424195170437,83.05826655753225,48.295601287785374,9.925431392549903,47.44590678389892,Sugarcane,Clay,6.958377136745418
818.3521553071005,32.503798953171554,62.90830586478501,43.51036681529722,26.116530616988417,39.01326217818226,Sugarcane,Loamy,6.5216230518979525
402.4862170798214,29.251108710567465,58.24716102722883,36.27207072888326,26.94380888931687,52.73686278027733,Sugarcane,Red,5.479613200614143
756.0656224324977,23.256739327960705,65.00791938284895,58.00797487710809,36.33661024774059,23.076925812871565,Maize,Red,5.661194895870797
871.4225143023493,23.253711478407855,74.01810123393672,42.105398047720705,23.018003253889503,36.631094806620176,Wheat,Loamy,4.696189264217786
1095.5788089483033,23.391824743913087,43.34217775799687,10.493954446192717,46.786746733725664,36.013601436679366,Cotton,Loamy,3.318773882838072
696.3459563452706,35.383739917804206,30.557285702941428,23.242203074394965,10.88359449348243,22.16894607493904,Wheat,Clay,1.818767722612801
638.3012794213624,26.909677261157768,56.74194725762625,37.21231371710879,43.111674978026244,46.47554002509615,Wheat,Black,6.025569410226701
699.6485912830926,27.150208235955347,46.689313611287616,44.64998474748332,27.75681029121895,62.89607967023382,Rice,Sandy,5.797092070150528
983.0804235404148,30.15141727015921,57.37789703529034,39.151172666501566,38.595848723435566,34.79592710619403,Sugarcane,Black,5.89284201857615
865.750221931937,26.193945795132567,62.78329521773793,58.28456184690495,30.79801484058733,41.0602530592852,Sugarcane,Black,8.32314235630092
694.0479592465922,23.704789270896484,58.2012738646548,10.733472039420626,41.39555536025469,36.014221709783925,Sugarcane,Red,4.750808721658435
902.6534866226713,24.01825075457511,86.78701301706118,42.1538190475774,26.126380354471888,26.43698396111389,Rice,Loamy,5.55539641202283
819.4155098696081,24.641993702929682,69.90117146903481,12.73031161919268,19.013795748221877,13.150876666375805,Maize,Red,1.8072860826991481
993.7289981065778,24.813888817450792,69.50711539416243,51.39568443226253,44.205042872710635,26.530718202855617,Maize,Sandy,5.4130928882678475
659.5893812245295,28.6381477181849,74.33310716065102,38.58311928336996,28.865193541178588,18.296499428579224,Cotton,Clay,3.113740439931409
734.4675706804463,25.259729429036497,47.917503233288464,46.294149580361776,32.21558473624211,55.44922493670941,Maize,Sandy,5.92022170687717
721.5783693735684,28.663200386077897,80.58667681130403,27.04175559115351,42.34751914044795,33.61868367292113,Maize,Red,5.296518690328588
507.2970103735763,24.59641709945709,63.863535701968104,59.191973974866265,19.680447579055652,30.84896805143395,Sugarcane,Red,4.540744802741616
859.2240554129152,25.393175951580453,75.05720925861819,55.62586996088277,35.95490897639257,45.66984589745367,Wheat,Red,5.598394618935232
852.2110544359779,15.008996577339461,48.92214150439767,48.753164545178315,24.10105243537109,21.538986765729344,Maize,Red,3.395980102995334
801.0226913284922,29.58163837351241,41.693618509759034,38.057241297048385,28.67830644355628,25.79763154394537,Maize,Black,4.977050753483072
753.0825733249707,26.732442379489964,77.26834487037543,48.69785927942698,30.722789653842888,35.816867230983455,Rice,Clay,5.680189541521216
516.9258515899171,29.99005054929826,70.64614289146274,29.39661148018977,14.99778138553064,47.34522789708177,Cotton,Black,2.7452410272141905
715.8709354469282,10.518723109031553,51.46922668463735,52.83333488531068,22.211629571795655,41.020220542025456,Rice,Red,4.555479903956374
731.4570966946461,35.44187352390364,51.95505378087958,64.74221341485881,43.51072892413139,37.97990171019059,Sugarcane,Loamy,8.144820676170951
639.5445461556762,24.302051859224132,81.88152176622154,56.05915839968779,38.86191188584796,35.937412822832194,Wheat,Black,5.614153901400447
767.7428576667982,30.540914083687582,47.15882160699008,29.055962952888855,29.37360422672765,39.8028302663213,Cotton,Red,2.233751091945641
880.8101713629077,19.800470364372345,89.64009429883944,45.42125975909654,32.431234585128934,37.41983486155105,Rice,Red,3.9246421120988333
1177.237180242106,28.06386952531285,51.49068898028197,20.602876843620283,27.057574943635423,22.640332702676773,Maize,Clay,3.1946728921742134
834.9155625663678,19.73292218413172,74.57587888412574,48.58585466763513,43.56583385827982,35.55295065959782,Maize,Sandy,5.123942896226458
851.5100781445528,21.881155196520975,60.07072286376523,46.75905119293808,27.99647422205836,22.11573609298697,Cotton,Black,3.274709859518046
785.1108168467665,34.570156769333934,74.04781146623515,11.952754907017539,32.31842092134848,35.97299051480989,Maize,Black,4.174686104800878
416.2457569401917,24.046587996183266,56.838289968287114,22.573242341314543,41.460301441420654,29.232224702141103,Rice,Black,3.8269468089377097
794.6972249101566,26.087164365898616,62.558106408915584,35.752916548843494,22.226285151540935,65.47257947339433,Rice,Red,6.02264740655018
812.0460419882053,29.35033865344377,65.61378763093582,35.48710379288761,45.58789184496894,34.52126739497945,Maize,Clay,6.119567338857877
1292.6484224970573,27.47840943986302,49.96718816327791,21.85784596871792,14.695385902566231,18.149125204860937,Maize,Red,1.1935060382043017
761.5278070437755,25.752094525717883,76.11236518130188,45.83468094028276,46.296421311127986,33.3898374718769,Sugarcane,Red,7.677603908709923
860.3094684667225,26.824805012331126,57.30179650292622,43.77210413410768,26.273244160480253,41.232304947654654,Wheat,Loamy,5.154570822114059
793.0576460589514,37.01707792619138,61.571001269899725,37.08596302032221,27.57301252174718,55.08036735383028,Cotton,Clay,3.4651790897460546
566.2643924760936,24.711906014832074,50.08475938087231,28.663127497624558,11.099898288170571,27.926571200735378,Rice,Black,2.9922535813121587
1028.5645629030041,26.005495233574837,26.564995118070343,55.73060689624845,25.45205282622307,16.01086431171632,Cotton,Sandy,2.421650498387853
950.3866065373549,30.25327198003806,62.13458356099746,64.83110669632443,19.60193468973116,44.80204413717178,Sugarcane,Black,7.179269706219427
958.2063894086093,30.52762966478992,101.18923132419374,32.746577742301945,23.923536546265275,18.432815529204184,Rice,Red,3.027757171089906
618.1225090410522,30.9351515278019,76.76906431847036,30.817496242677688,28.626890342111203,29.76613470191018,Sugarcane,Clay,4.232987365596536
1080.5588621872198,28.19365111014592,64.71109430398408,47.36811498117994,39.57791614472906,31.908554173868072,Sugarcane,Clay,6.042801651120544
519.6297874415438,19.284975436347583,61.05663756187599,34.629559303795205,32.076033514006255,34.1643985603987,Maize,Clay,3.6775166519843765
917.3714187600541,33.16715766150548,65.3369883921807,37.909041990051485,33.07676653401114,43.26997348489203,Cotton,Loamy,3.6178802035132995
1238.0911251619957,19.26827303490656,73.20678672762816,51.09479727587007,19.044806111544375,26.796388612563348,Cotton,Black,1.5512444587947116
601.8927349738624,26.513177326195166,47.28780777036732,11.359658687390606,21.1924591039727,31.71524897399887,Maize,Loamy,4.033650299255287
686.7404540794456,21.22862074990321,81.71482542003308,59.77453487279004,47.98725018351312,34.82875576460734,Cotton,Sandy,4.655803723744558
819.9302730175283,24.679308267035037,75.73071973161866,41.09020786494012,22.647989652367535,36.79517549022545,Maize,Red,4.828176934672167
699.3048691767601,26.6438120515174,75.77278588561902,33.8276028315673,46.56208252057296,36.17392609649507,Rice,Loamy,7.008899605188243
489.8673137867735,26.606786077251364,71.57713608214591,38.661487686678264,27.569388011191336,40.23206930267096,Sugarcane,Loamy,6.138008005857171
813.7125949612055,27.109603771176424,65.29424986540985,39.43644032530778,30.02287936143504,45.126074115700845,Sugarcane,Red,6.201659373575072
587.539257254779,33.06855634529323,75.09291853950229,14.03198044832612,40.703651602299296,39.71160938781161,Cotton,Clay,3.0229802186041397
894.7184861270363,27.2676715075699,73.87721200612067,62.42407341179854,42.718924219386565,40.44302628211062,Wheat,Red,5.638953478714958
616.1151531532394,23.779216823546758,59.68938933588464,40.61988448405928,28.891874397209126,16.01332199904227,Sugarcane,Black,5.758462823106384
1109.986881003508,29.820435841441785,56.39597340654649,46.645031956710625,26.117569464784612,35.60273238998816,Maize,Red,4.594997511037266
643.3493415327525,30.947352444623203,66.5278444289298,54.27324655861064,29.440795514777868,40.7540905760193,Wheat,Clay,4.45495740980119
735.5876967588649,18.86196092431504,88.23530227242782,24.682563136595498,33.379575282321184,43.74729433484541,Wheat,Red,3.256037344546123
962.7034434739339,27.98700034924929,46.41339386519149,47.10207848552842,38.91303686869755,26.69179070919447,Sugarcane,Loamy,8.278614825967766
553.8271367132089,28.50586371155449,42.9871210137134,35.985383636518094,30.042298589941517,27.09152870133626,Sugarcane,Sandy,3.830890363356349
845.4919869208259,23.51218248320004,67.47141261854775,52.701561628247404,36.188862980231534,28.110791896596822,Sugarcane,Loamy,8.635023773655135
1061.4285508564856,31.878534066558096,65.76331552784028,8.09158869472757,46.383597322709406,41.43696679869612,Maize,Sandy,2.9588367400503826
478.5033530877545,24.249722064837368,67.60012496555612,38.51358549638096,33.81309612264785,47.4065726590905,Wheat,Red,3.9551602662766028
836.9267717064608,25.627882267357712,68.6592979686275,30.957690163240578,33.11652856004778,30.11047871250078,Cotton,Black,2.7676123498339718
851.9765588496847,24.13464087858065,61.65196618047792,46.483944259512334,14.810891749099323,45.89554776352459,Maize,Red,5.431306786469628
956.3645743554621,25.077895237907338,87.34795157903123,47.05066281052303,3.6926986317093657,36.48175770997513,Rice,Clay,3.4723687556804532
552.6098578243837,19.518624565523993,40.98644032285227,29.385611577669607,33.88375729230168,33.508570674050766,Sugarcane,Red,3.6407565828253956
535.9086773831448,17.79974558702853,52.57254462829631,29.317392037359348,29.051757687191277,32.46338924218437,Wheat,Sandy,1.6955652196217792
904.3883131233795,32.97252531612486,63.45117859776429,38.34001947164006,24.85217325085258,43.95933637522589,Maize,Loamy,5.605777904590243
859.3969346466372,20.76519325840836,40.35216783268749,26.550366590271878,32.435302041863444,38.90693380144484,Rice,Black,5.137823078760865
850.0985700691754,20.043038252718464,62.362183933518935,52.6297554317819,29.39596270803092,62.30990513177165,Maize,Red,6.827641770808026
869.2896418993952,14.233049431981426,89.92205248592028,34.461891993288305,41.277802506338986,24.77330428403211,Maize,Red,4.452249546839796
846.4507394322007,18.38455103296251,68.46051358578025,34.37766915067291,22.530767149298324,28.649587882261848,Cotton,Black,1.5300722357368033
858.6144946597362,33.21007580068185,46.097528522411295,24.421842687340416,39.901662389592886,24.568556156136275,Maize,Red,3.711017448339591
657.1297163947264,30.04908544671317,55.75457887940784,15.530862768085818,27.828689250537977,34.86959435558033,Rice,Red,2.3594921346534194
1173.1549022289514,21.559248274111383,59.37205429514094,21.438600426661413,35.265366836723075,36.64822975288443,Wheat,Sandy,2.5130573584799345
894.7665841823575,36.26217902672154,60.23427354865649,41.64112707749455,25.225892938071993,70.0180826607211,Wheat,Sandy,3.8363656221587643
561.7393005594703,29.90882743495797,84.22465692505654,59.92961242372347,23.501731145025637,32.79025021180158,Sugarcane,Clay,5.3257707372284555
931.3107217267659,23.37584308245689,73.36536591087687,44.6977671079747,30.841682301856963,21.437855246183798,Sugarcane,Loamy,6.7644240000633165
605.0636659545357,12.502971425632134,48.32813064594452,30.902449176763906,30.128286435436852,38.27612860993263,Wheat,Black,3.1177120747003673
957.4169207484904,36.45471286295371,68.69757167648007,46.83856292756054,34.79827035366833,10.10431954944358,Maize,Red,3.7196454449064404
1031.7191158014807,18.05213766618202,72.47332622745178,33.113645346715124,27.313542466902575,33.896518608748806,Maize,Red,2.7766004139281555
635.8635363296579,16.773006265215542,82.102235577819,29.58099446255283,11.636402162296026,35.192303387541926,Cotton,Clay,1.9895833439557735
992.6752258488643,30.112852160048202,88.70811029852561,22.684559976505234,25.672261164116115,44.535204595342535,Cotton,Red,2.6359755530037376
882.5561853872997,37.19876203169636,49.77358712258197,13.722567898724211,37.93818467143816,46.68346699313416,Sugarcane,Loamy,5.970146716019102
964.412031998898,31.92136409255259,52.83713733184493,34.15114440160832,27.026239207568935,28.95716457310739,Wheat,Clay,2.895846153463549
1179.3585965307896,27.819545600261797,46.136332116280755,42.37080234880198,27.53616597485452,33.1926318244408,Maize,Loamy,5.010946220098104
750.9223767994259,27.97377170832643,61.48970211339528,38.550644949776654,39.863765059059375,25.80655003267195,Wheat,Clay,4.17490315242049
649.2527671285021,29.26707779390154,71.99537561669501,33.76049608078962,22.88026772741077,21.463249342307673,Rice,Red,3.3172118323264104
622.0971140748953,28.794642948933827,79.81001774883653,25.813809089548283,14.571967817571004,38.718737352567615,Wheat,Clay,3.1928758022940595
636.8379430069124,26.405957119846878,63.86073464536216,49.12369287527453,28.393688804745057,19.71697341684081,Rice,Sandy,3.643933333546625
784.5796581171792,25.52100551975938,60.202287151177345,20.243021200801227,25.158260487512628,30.024477193137642,Cotton,Black,2.870615162401515
868.2303949633288,24.687034360502388,67.2763698837311,51.64041870765213,20.33753680246746,23.05791248120915,Cotton,Red,2.870164451970974
855.3381598660038,21.23017705566662,52.472856475549655,24.96674471609913,28.246215441013092,41.596198235483115,Sugarcane,Black,6.857385413374932
965.4366498072047,23.59662461566613,96.3430808254216,28.713471439704477,34.91505647246784,56.61716119119785,Wheat,Red,4.915461262621603
802.6003783755814,16.535215929023074,40.885084593229124,17.998222140764845,29.907114384321844,19.380944206360027,Wheat,Black,2.567939126195078
1090.7068154314634,24.50830186602625,67.77110868343587,32.47896779671545,33.06981072686238,12.763778205229173,Rice,Sandy,2.7538616297024108
747.0686333524088,20.057044464245415,95.35409328844459,54.62968687716968,48.13407698515423,33.50135737579919,Cotton,Black,4.529685635795615
1344.0338333179238,19.482053413921143,65.10199766839996,47.734421326659344,26.57121138442436,35.1883735514931,Rice,Clay,2.7660468505454814
925.1334695530013,25.899470755767393,62.14941447497758,54.676331680420525,32.78348634644669,37.62391168108757,Cotton,Black,4.290076875466895
628.5684887167436,31.960011431722997,59.63831865784359,47.83213818900904,24.907866374008655,29.644153817187863,Rice,Red,4.132170663815762
585.8215003877775,29.591583030011563,62.29412477356388,23.44495257204446,21.536402801130272,32.592328414094816,Cotton,Loamy,2.577781251501285
896.4944830486371,17.147496981884114,85.59272712014796,35.03816163508664,24.150923465822302,39.41012492648723,Rice,Black,4.339290152626608
755.3074429348299,20.051859317148313,31.822071330057398,28.29701306323806,25.212414284783115,47.485170711738064,Cotton,Black,3.6978175912768783
942.8000988184184,29.70385593994108,88.00150551944489,59.95862356058561,33.59475797547125,11.539414756180605,Rice,Black,5.21752256625657
894.6475249147089,20.087563032308452,43.64064271324783,22.04817030360533,53.490757867007574,30.572726731622453,Wheat,Red,3.685279584260007
785.4342174686254,23.876834250014877,61.00021506148378,53.40546534083666,22.8395656372416,37.565705527292764,Sugarcane,Black,7.119380688751976
630.641256386319,27.75026049512276,58.56133369552008,53.39430805163154,25.833746943845377,23.984286744671167,Rice,Red,4.973667029980041
497.0305550628271,20.158277725681824,73.8282990465608,67.4443030257413,29.36876986888752,55.7740355812076,Sugarcane,Red,6.891692299820667
710.6970095865958,25.5268775307298,41.02813472174378,33.85470111055754,33.957988487097474,27.375081437255155,Wheat,Loamy,4.276974967120329
971.2797588646945,18.329872525408977,71.93258999122914,50.68483239370243,32.63550811954785,34.504487755912606,Wheat,Clay,3.97877957401282
842.8187488260407,21.99316178024393,95.36464434930278,74.22477754808264,42.84095793948117,41.67226516210749,Cotton,Red,4.70176413016205
550.8522442576024,26.598909670712686,44.55238993110784,30.73537484599455,5.736079294647919,27.904582534377266,Sugarcane,Sandy,2.7540141612445432
834.6361851702364,17.035031332341653,67.84559251415594,16.974396287014606,6.130701298043274,12.841123426346996,Maize,Black,1.5254938212523348
877.0634759457673,27.202373689801995,55.070267333050865,11.799849491383544,25.04121827989851,29.8561456770016,Cotton,Sandy,1.2039814464850598
623.2285127597734,24.901811005366593,71.38830809289554,50.69068043291997,40.97300187543709,47.353286671124486,Sugarcane,Black,8.793304295330122
830.7450211891056,27.762449772085738,65.28721666123629,11.752746879121243,14.343519683944038,30.95725847857834,Rice,Loamy,3.6078891530393133
571.4059404338753,31.82070214986922,72.3180842730661,46.55969780558441,35.711794062192084,46.10806651403266,Wheat,Clay,2.896101164503525
871.5574720696567,25.626122513239537,92.06522164680115,42.777633052448714,32.43657223702714,31.030701247723368,Maize,Red,4.893615127447718
912.1569052736469,22.852972294373735,62.13644312409052,46.381672962762586,19.0979159320057,28.878070236197395,Rice,Black,5.040219747520338
1016.6102486350554,25.611487515161418,75.79636913222274,43.334347837012814,20.1446039927907,36.79347307595972,Sugarcane,Clay,5.065495415597002
1010.7604104069806,27.71649014518194,45.60090563193255,59.1829871997009,20.302562803653256,44.249002515425445,Sugarcane,Red,5.730333148427205
524.4661264085818,25.24430035162852,50.65345434772987,25.715254288918047,31.105353174739403,63.58056238079055,Rice,Clay,4.56112511171463
612.4349920169755,25.202958456019413,72.08609416820566,29.845072923122032,23.73684723816993,44.926833291889075,Sugarcane,Black,6.015903154904037
903.007053441732,21.490041560966223,87.26174042803947,28.41010832093764,34.940639189755196,48.918079596660135,Sugarcane,Loamy,8.112977507135719
902.7571901824417,21.68549541224526,70.3342002317849,52.45287717793915,1.4537333709560905,28.92840561214574,Wheat,Loamy,4.187681093273004
903.0095372612096,17.986973641001534,60.30412954215269,53.50597882592595,21.43148134872201,22.689582728366283,Maize,Red,4.293112495336764
1570.5462981309443,33.7478837159347,64.98937108135031,46.768379789777626,18.739460390889498,35.74797619542947,Wheat,Sandy,1.38918522895039
914.1781021386334,18.780683823043574,46.243883990454236,57.75240500334892,27.436593216275078,36.286038983115155,Maize,Black,6.037838317799167
1027.1131280361199,21.53547401102046,74.0677298953305,22.32938698935429,24.619522415098615,22.057847103624834,Sugarcane,Red,3.2280590986130187
990.8003526986405,21.40796367215401,78.23499593485114,65.00836167326706,37.978437798957664,32.89646564115185,Maize,Red,6.653478552656087
930.2782502611597,29.474621884722207,58.218645007503795,62.84857932568387,11.406632283399425,39.79181122062957,Sugarcane,Loamy,8.397349399491372
736.9461510719309,23.52525160853986,57.94936778360748,51.0343299586862,30.45491476330752,39.32472074021696,Sugarcane,Clay,7.014063377411395
951.7938440986535,31.238710363368668,68.98817344478073,66.7269836315659,35.583364232117056,41.05145424061127,Wheat,Black,4.460273726592337
